xmin;ymin;xmax;ymax;confidence;class;name;filename
159.49656677246094;174.26365661621094;447.9864501953125;479.41485595703125;0.5511120557785034;0;helmets;frame27062023164507.jpg
143.1206512451172;162.58790588378906;467.08880615234375;480.0;0.36574530601501465;0;person;frame27062023164507.jpg
589.6283569335938;116.36781311035156;640.0;298.5374755859375;0.3056904077529907;0;gun;frame27062023164507.jpg
